Kidney_4F_6536
ENSMUSG00000091534	5
ENSMUSG00000091537	35
ENSMUSG00000091539	0
ENSMUSG00000091541	0
ENSMUSG00000091542	0
ENSMUSG00000091548	0
ENSMUSG00000091549	97
ENSMUSG00000091550	0
ENSMUSG00000091552	0
ENSMUSG00000091553	0
ENSMUSG00000091556	1
ENSMUSG00000091557	0
ENSMUSG00000091558	0
ENSMUSG00000091561	18
ENSMUSG00000091562	178
ENSMUSG00000091563	0
ENSMUSG00000091568	0
ENSMUSG00000091569	0
ENSMUSG00000091570	22
ENSMUSG00000091572	0
ENSMUSG00000091573	0
ENSMUSG00000091575	17
ENSMUSG00000091577	1
ENSMUSG00000091580	27
ENSMUSG00000091583	0
ENSMUSG00000091584	0
ENSMUSG00000091585	0
ENSMUSG00000091586	130
ENSMUSG00000091587	4
ENSMUSG00000091594	0
ENSMUSG00000091595	0
ENSMUSG00000091601	0
ENSMUSG00000091604	3
ENSMUSG00000091605	0
ENSMUSG00000091606	0
ENSMUSG00000091613	0
ENSMUSG00000091614	0
ENSMUSG00000091615	0
ENSMUSG00000091617	0
ENSMUSG00000091618	0
ENSMUSG00000091619	0
ENSMUSG00000091620	0
ENSMUSG00000091623	2
ENSMUSG00000091624	0
ENSMUSG00000091625	0
ENSMUSG00000091627	0
ENSMUSG00000091631	0
ENSMUSG00000091635	0
ENSMUSG00000091636	0
ENSMUSG00000091638	0
ENSMUSG00000091639	0
ENSMUSG00000091648	3
ENSMUSG00000091649	68
ENSMUSG00000091650	0
ENSMUSG00000091651	0
ENSMUSG00000091652	0
ENSMUSG00000091655	0
ENSMUSG00000091656	0
ENSMUSG00000091657	0
ENSMUSG00000091659	0
ENSMUSG00000091661	2
ENSMUSG00000091662	0
ENSMUSG00000091665	0
ENSMUSG00000091668	0
ENSMUSG00000091669	0
ENSMUSG00000091670	0
ENSMUSG00000091671	0
ENSMUSG00000091672	0
ENSMUSG00000091676	0
ENSMUSG00000091679	0
ENSMUSG00000091680	0
ENSMUSG00000091682	0
ENSMUSG00000091685	0
ENSMUSG00000091686	0
ENSMUSG00000091692	0
ENSMUSG00000091694	121
ENSMUSG00000091695	1
ENSMUSG00000091697	20
ENSMUSG00000091698	0
ENSMUSG00000091700	0
ENSMUSG00000091703	0
ENSMUSG00000091705	20
ENSMUSG00000091707	0
ENSMUSG00000091709	9
ENSMUSG00000091712	3
ENSMUSG00000091713	0
ENSMUSG00000091718	0
ENSMUSG00000091721	2
ENSMUSG00000091722	0
ENSMUSG00000091723	0
ENSMUSG00000091725	0
ENSMUSG00000091730	32
ENSMUSG00000091731	0
ENSMUSG00000091732	1
ENSMUSG00000091733	0
ENSMUSG00000091734	0
ENSMUSG00000091735	1
ENSMUSG00000091736	0
ENSMUSG00000091740	0
ENSMUSG00000091741	0
ENSMUSG00000091742	0
ENSMUSG00000091743	0
ENSMUSG00000091744	1
ENSMUSG00000091745	4
ENSMUSG00000091749	0
ENSMUSG00000091752	0
ENSMUSG00000091754	0
ENSMUSG00000091756	0
ENSMUSG00000091757	0
ENSMUSG00000091762	0
ENSMUSG00000091764	144
ENSMUSG00000091768	0
ENSMUSG00000091771	0
ENSMUSG00000091775	0
ENSMUSG00000091776	0
ENSMUSG00000091779	0
ENSMUSG00000091780	155
ENSMUSG00000091784	0
ENSMUSG00000091785	0
ENSMUSG00000091786	0
ENSMUSG00000091788	0
ENSMUSG00000091792	0
ENSMUSG00000091794	0
ENSMUSG00000091800	0
ENSMUSG00000091803	219
ENSMUSG00000091805	0
ENSMUSG00000091806	0
ENSMUSG00000091808	0
ENSMUSG00000091809	0
ENSMUSG00000091811	238
ENSMUSG00000091812	0
ENSMUSG00000091813	323
ENSMUSG00000091814	0
ENSMUSG00000091815	0
ENSMUSG00000091816	0
ENSMUSG00000091817	0
ENSMUSG00000091818	0
ENSMUSG00000091821	0
ENSMUSG00000091825	132
ENSMUSG00000091827	0
ENSMUSG00000091831	1
ENSMUSG00000091832	0
ENSMUSG00000091834	0
ENSMUSG00000091842	0
ENSMUSG00000091844	2
ENSMUSG00000091845	1
ENSMUSG00000091847	0
ENSMUSG00000091849	0
ENSMUSG00000091859	0
ENSMUSG00000091863	0
ENSMUSG00000091864	1
ENSMUSG00000091866	37
ENSMUSG00000091867	0
ENSMUSG00000091873	0
ENSMUSG00000091874	0
ENSMUSG00000091876	0
ENSMUSG00000091879	0
ENSMUSG00000091881	1
ENSMUSG00000091882	0
ENSMUSG00000091887	0
ENSMUSG00000091888	0
ENSMUSG00000091890	4
ENSMUSG00000091894	0
ENSMUSG00000091896	528
ENSMUSG00000091897	0
ENSMUSG00000091898	40
ENSMUSG00000091900	21
ENSMUSG00000091902	0
ENSMUSG00000091903	0
ENSMUSG00000091905	0
ENSMUSG00000091906	0
ENSMUSG00000091908	0
ENSMUSG00000091911	0
ENSMUSG00000091922	0
ENSMUSG00000091923	0
ENSMUSG00000091924	0
ENSMUSG00000091926	0
ENSMUSG00000091929	0
ENSMUSG00000091930	0
ENSMUSG00000091931	111
ENSMUSG00000091933	0
ENSMUSG00000091936	0
ENSMUSG00000091937	0
ENSMUSG00000091938	0
ENSMUSG00000091941	0
ENSMUSG00000091942	14
ENSMUSG00000091945	0
ENSMUSG00000091947	2
ENSMUSG00000091950	0
ENSMUSG00000091952	2
ENSMUSG00000091955	1
ENSMUSG00000091956	0
ENSMUSG00000091957	0
ENSMUSG00000091960	0
ENSMUSG00000091961	0
ENSMUSG00000091962	1
ENSMUSG00000091967	0
ENSMUSG00000091968	39
ENSMUSG00000091970	0
ENSMUSG00000091971	248
ENSMUSG00000091972	616
ENSMUSG00000091980	0
ENSMUSG00000091983	0
ENSMUSG00000091985	53
ENSMUSG00000091987	0
ENSMUSG00000091989	4
ENSMUSG00000091990	0
ENSMUSG00000091993	0
ENSMUSG00000091994	52
ENSMUSG00000091995	0
ENSMUSG00000091996	5
ENSMUSG00000091997	0
ENSMUSG00000091998	0
ENSMUSG00000092004	0
ENSMUSG00000092006	1
ENSMUSG00000092008	15
ENSMUSG00000092009	0
ENSMUSG00000092014	0
ENSMUSG00000092019	0
ENSMUSG00000092021	2
ENSMUSG00000092027	0
ENSMUSG00000092029	2
ENSMUSG00000092031	0
ENSMUSG00000092032	0
ENSMUSG00000092035	44
ENSMUSG00000092036	0
ENSMUSG00000092039	0
ENSMUSG00000092040	0
ENSMUSG00000092042	1
ENSMUSG00000092043	0
ENSMUSG00000092045	0
ENSMUSG00000092047	0
ENSMUSG00000092048	0
ENSMUSG00000092049	0
ENSMUSG00000092051	10
ENSMUSG00000092054	0
ENSMUSG00000092055	0
ENSMUSG00000092056	0
ENSMUSG00000092060	40
ENSMUSG00000092066	0
ENSMUSG00000092071	22
ENSMUSG00000092072	69
ENSMUSG00000092073	0
ENSMUSG00000092074	1
ENSMUSG00000092075	0
ENSMUSG00000092077	0
ENSMUSG00000092080	0
ENSMUSG00000092083	5
ENSMUSG00000092085	2
ENSMUSG00000092086	0
ENSMUSG00000092090	7
ENSMUSG00000092092	0
ENSMUSG00000092093	0
ENSMUSG00000092094	0
ENSMUSG00000092097	10
ENSMUSG00000092103	6
ENSMUSG00000092107	0
ENSMUSG00000092109	0
ENSMUSG00000092111	0
ENSMUSG00000092116	6
ENSMUSG00000092118	69
ENSMUSG00000092120	0
ENSMUSG00000092123	0
ENSMUSG00000092124	27
ENSMUSG00000092125	0
ENSMUSG00000092130	0
ENSMUSG00000092131	0
ENSMUSG00000092134	10
ENSMUSG00000092137	0
ENSMUSG00000092142	0
ENSMUSG00000092144	0
ENSMUSG00000092147	0
ENSMUSG00000092148	0
ENSMUSG00000092152	0
ENSMUSG00000092157	0
ENSMUSG00000092162	0
ENSMUSG00000092164	38
ENSMUSG00000092165	0
ENSMUSG00000092166	0
ENSMUSG00000092167	0
ENSMUSG00000092168	0
ENSMUSG00000092171	0
ENSMUSG00000092172	0
ENSMUSG00000092173	0
ENSMUSG00000092174	0
ENSMUSG00000092175	0
ENSMUSG00000092176	1
ENSMUSG00000092178	0
ENSMUSG00000092179	0
ENSMUSG00000092181	10
ENSMUSG00000092182	0
ENSMUSG00000092183	20
ENSMUSG00000092184	0
ENSMUSG00000092185	0
ENSMUSG00000092186	0
ENSMUSG00000092187	35
ENSMUSG00000092188	0
ENSMUSG00000092190	0
ENSMUSG00000092191	40
ENSMUSG00000092192	29
ENSMUSG00000092193	205
ENSMUSG00000092195	0
ENSMUSG00000092196	0
ENSMUSG00000092197	0
ENSMUSG00000092199	0
ENSMUSG00000092200	0
ENSMUSG00000092201	0
ENSMUSG00000092202	0
ENSMUSG00000092203	287
ENSMUSG00000092204	0
ENSMUSG00000092208	0
ENSMUSG00000092210	0
ENSMUSG00000092211	0
ENSMUSG00000092212	7
ENSMUSG00000092213	0
ENSMUSG00000092214	0
ENSMUSG00000092216	0
ENSMUSG00000092217	0
ENSMUSG00000092218	0
ENSMUSG00000092219	5
ENSMUSG00000092220	32
ENSMUSG00000092221	0
ENSMUSG00000092222	0
ENSMUSG00000092223	36
ENSMUSG00000092224	1
ENSMUSG00000092225	0
ENSMUSG00000092227	0
ENSMUSG00000092228	0
ENSMUSG00000092229	0
ENSMUSG00000092230	112
ENSMUSG00000092231	0
ENSMUSG00000092232	0
ENSMUSG00000092233	0
ENSMUSG00000092237	0
ENSMUSG00000092238	0
ENSMUSG00000092239	1
ENSMUSG00000092240	18
ENSMUSG00000092241	30
ENSMUSG00000092242	0
ENSMUSG00000092243	0
ENSMUSG00000092244	0
ENSMUSG00000092245	0
ENSMUSG00000092246	0
ENSMUSG00000092247	13
ENSMUSG00000092248	0
ENSMUSG00000092250	0
ENSMUSG00000092251	0
ENSMUSG00000092252	0
ENSMUSG00000092253	0
ENSMUSG00000092255	0
ENSMUSG00000092256	0
ENSMUSG00000092257	0
ENSMUSG00000092258	0
ENSMUSG00000092259	0
ENSMUSG00000092260	144
ENSMUSG00000092261	0
ENSMUSG00000092263	0
ENSMUSG00000092264	0
ENSMUSG00000092265	0
ENSMUSG00000092266	0
ENSMUSG00000092267	0
ENSMUSG00000092268	3
ENSMUSG00000092269	11
ENSMUSG00000092270	0
ENSMUSG00000092271	0
ENSMUSG00000092272	0
ENSMUSG00000092274	20656
ENSMUSG00000092275	0
ENSMUSG00000092276	1
ENSMUSG00000092277	4
ENSMUSG00000092278	6
ENSMUSG00000092281	2
ENSMUSG00000092283	3
ENSMUSG00000092284	0
ENSMUSG00000092285	0
ENSMUSG00000092286	8
ENSMUSG00000092287	0
ENSMUSG00000092289	0
ENSMUSG00000092290	0
ENSMUSG00000092292	0
ENSMUSG00000092293	0
ENSMUSG00000092294	0
ENSMUSG00000092295	0
ENSMUSG00000092296	0
ENSMUSG00000092297	0
ENSMUSG00000092298	0
ENSMUSG00000092300	3
ENSMUSG00000092301	0
ENSMUSG00000092303	0
ENSMUSG00000092304	0
ENSMUSG00000092305	0
ENSMUSG00000092306	0
ENSMUSG00000092307	0
ENSMUSG00000092308	0
ENSMUSG00000092309	0
ENSMUSG00000092310	0
ENSMUSG00000092311	0
ENSMUSG00000092312	0
ENSMUSG00000092313	0
ENSMUSG00000092314	0
ENSMUSG00000092316	0
ENSMUSG00000092317	0
ENSMUSG00000092318	0
ENSMUSG00000092322	0
ENSMUSG00000092323	1
ENSMUSG00000092325	187
ENSMUSG00000092326	0
ENSMUSG00000092328	0
ENSMUSG00000092329	0
ENSMUSG00000092330	0
ENSMUSG00000092331	0
ENSMUSG00000092332	0
ENSMUSG00000092335	19
ENSMUSG00000092336	0
ENSMUSG00000092338	0
ENSMUSG00000092339	0
ENSMUSG00000092340	0
ENSMUSG00000092341	64920
ENSMUSG00000092342	0
ENSMUSG00000092343	0
ENSMUSG00000092344	6
ENSMUSG00000092345	0
ENSMUSG00000092346	0
ENSMUSG00000092349	1
ENSMUSG00000092350	0
ENSMUSG00000092351	0
ENSMUSG00000092352	0
ENSMUSG00000092353	11
ENSMUSG00000092354	4
ENSMUSG00000092356	0
ENSMUSG00000092357	0
ENSMUSG00000092358	0
ENSMUSG00000092359	0
ENSMUSG00000092360	0
ENSMUSG00000092362	0
ENSMUSG00000092363	0
ENSMUSG00000092364	0
ENSMUSG00000092365	0
ENSMUSG00000092366	0
ENSMUSG00000092367	0
ENSMUSG00000092368	41
ENSMUSG00000092369	0
ENSMUSG00000092370	0
ENSMUSG00000092371	1
ENSMUSG00000092372	0
ENSMUSG00000092373	5
ENSMUSG00000092374	0
ENSMUSG00000092375	0
ENSMUSG00000092376	3
ENSMUSG00000092377	0
ENSMUSG00000092381	0
ENSMUSG00000092382	0
ENSMUSG00000092383	0
ENSMUSG00000092384	10
ENSMUSG00000092385	0
ENSMUSG00000092386	0
ENSMUSG00000092387	0
ENSMUSG00000092388	0
ENSMUSG00000092389	0
ENSMUSG00000092390	0
ENSMUSG00000092392	0
ENSMUSG00000092393	0
ENSMUSG00000092394	0
ENSMUSG00000092395	1
ENSMUSG00000092396	0
ENSMUSG00000092397	0
ENSMUSG00000092398	0
ENSMUSG00000092399	0
ENSMUSG00000092401	0
ENSMUSG00000092402	4
ENSMUSG00000092404	0
ENSMUSG00000092405	0
ENSMUSG00000092406	0
ENSMUSG00000092408	0
ENSMUSG00000092409	0
ENSMUSG00000092410	0
ENSMUSG00000092411	0
ENSMUSG00000092412	13
ENSMUSG00000092413	0
ENSMUSG00000092414	0
ENSMUSG00000092415	2
ENSMUSG00000092416	248
ENSMUSG00000092417	212
ENSMUSG00000092418	0
ENSMUSG00000092419	0
ENSMUSG00000092422	0
ENSMUSG00000092425	0
ENSMUSG00000092426	0
ENSMUSG00000092427	0
ENSMUSG00000092428	0
ENSMUSG00000092429	0
ENSMUSG00000092431	0
ENSMUSG00000092433	0
ENSMUSG00000092435	0
ENSMUSG00000092437	0
ENSMUSG00000092438	1
ENSMUSG00000092439	0
ENSMUSG00000092440	0
ENSMUSG00000092441	0
ENSMUSG00000092443	0
ENSMUSG00000092444	0
ENSMUSG00000092447	0
ENSMUSG00000092448	1
ENSMUSG00000092450	0
ENSMUSG00000092451	0
ENSMUSG00000092452	0
ENSMUSG00000092454	0
ENSMUSG00000092455	0
ENSMUSG00000092456	0
ENSMUSG00000092457	0
ENSMUSG00000092458	25
ENSMUSG00000092460	0
ENSMUSG00000092461	0
ENSMUSG00000092462	0
ENSMUSG00000092463	0
ENSMUSG00000092464	17
ENSMUSG00000092465	0
ENSMUSG00000092466	0
ENSMUSG00000092467	0
ENSMUSG00000092468	0
ENSMUSG00000092469	0
ENSMUSG00000092470	236
ENSMUSG00000092471	0
ENSMUSG00000092472	0
ENSMUSG00000092473	0
ENSMUSG00000092474	0
ENSMUSG00000092476	0
ENSMUSG00000092477	0
ENSMUSG00000092480	2
ENSMUSG00000092482	0
ENSMUSG00000092483	0
ENSMUSG00000092485	0
ENSMUSG00000092486	32
ENSMUSG00000092487	0
ENSMUSG00000092488	6
ENSMUSG00000092489	0
ENSMUSG00000092490	0
ENSMUSG00000092492	0
ENSMUSG00000092493	0
ENSMUSG00000092494	0
ENSMUSG00000092495	0
ENSMUSG00000092496	0
ENSMUSG00000092499	0
ENSMUSG00000092500	10
ENSMUSG00000092502	0
ENSMUSG00000092503	0
ENSMUSG00000092504	0
ENSMUSG00000092505	0
ENSMUSG00000092506	0
ENSMUSG00000092508	0
ENSMUSG00000092509	2
ENSMUSG00000092510	2
ENSMUSG00000092511	0
ENSMUSG00000092512	1
ENSMUSG00000092513	0
ENSMUSG00000092514	0
ENSMUSG00000092515	0
ENSMUSG00000092516	0
ENSMUSG00000092517	0
ENSMUSG00000092518	1
ENSMUSG00000092519	4
ENSMUSG00000092520	0
ENSMUSG00000092521	0
ENSMUSG00000092522	0
ENSMUSG00000092523	0
ENSMUSG00000092524	0
ENSMUSG00000092525	0
ENSMUSG00000092526	0
ENSMUSG00000092528	27
ENSMUSG00000092529	0
ENSMUSG00000092530	0
ENSMUSG00000092532	0
ENSMUSG00000092533	0
ENSMUSG00000092534	0
ENSMUSG00000092535	0
ENSMUSG00000092536	0
ENSMUSG00000092538	0
ENSMUSG00000092539	0
ENSMUSG00000092540	5
ENSMUSG00000092541	0
ENSMUSG00000092542	0
ENSMUSG00000092543	0
ENSMUSG00000092544	0
ENSMUSG00000092545	0
ENSMUSG00000092547	0
ENSMUSG00000092548	0
ENSMUSG00000092549	0
ENSMUSG00000092550	0
ENSMUSG00000092551	0
ENSMUSG00000092552	43
ENSMUSG00000092553	8
ENSMUSG00000092554	0
ENSMUSG00000092555	0
ENSMUSG00000092556	0
ENSMUSG00000092557	0
ENSMUSG00000092558	569
ENSMUSG00000092559	0
ENSMUSG00000092560	0
ENSMUSG00000092561	0
ENSMUSG00000092562	0
ENSMUSG00000092563	0
ENSMUSG00000092564	108
ENSMUSG00000092565	0
ENSMUSG00000092566	0
ENSMUSG00000092567	0
ENSMUSG00000092568	0
ENSMUSG00000092569	9
ENSMUSG00000092570	0
ENSMUSG00000092571	0
ENSMUSG00000092572	11
ENSMUSG00000092573	0
ENSMUSG00000092574	0
ENSMUSG00000092575	0
ENSMUSG00000092576	0
ENSMUSG00000092577	0
ENSMUSG00000092578	0
ENSMUSG00000092579	0
ENSMUSG00000092580	0
ENSMUSG00000092581	0
ENSMUSG00000092583	0
ENSMUSG00000092584	0
ENSMUSG00000092586	1
ENSMUSG00000092587	0
ENSMUSG00000092588	0
ENSMUSG00000092591	0
ENSMUSG00000092592	4
ENSMUSG00000092593	9
ENSMUSG00000092595	117
ENSMUSG00000092596	0
ENSMUSG00000092597	0
ENSMUSG00000092599	0
ENSMUSG00000092600	3
ENSMUSG00000092601	0
ENSMUSG00000092602	0
ENSMUSG00000092603	0
ENSMUSG00000092604	0
ENSMUSG00000092606	0
ENSMUSG00000092607	397
ENSMUSG00000092608	0
ENSMUSG00000092609	0
ENSMUSG00000092610	0
ENSMUSG00000092611	0
ENSMUSG00000092612	0
ENSMUSG00000092614	0
ENSMUSG00000092615	0
ENSMUSG00000092616	0
ENSMUSG00000092617	0
ENSMUSG00000092618	0
ENSMUSG00000092619	0
ENSMUSG00000092620	0
ENSMUSG00000092621	0
ENSMUSG00000092622	0
ENSMUSG00000092624	0
ENSMUSG00000092625	0
ENSMUSG00000092626	55
ENSMUSG00000092627	1
ENSMUSG00000092629	0
ENSMUSG00000092633	0
ENSMUSG00000092636	0
ENSMUSG00000092638	0
ENSMUSG00000092639	0
ENSMUSG00000092641	0
ENSMUSG00000092643	0
ENSMUSG00000092644	0
ENSMUSG00000092647	0
ENSMUSG00000092648	0
ENSMUSG00000092650	0
ENSMUSG00000092652	0
ENSMUSG00000092653	0
ENSMUSG00000092655	0
ENSMUSG00000092656	0
ENSMUSG00000092657	0
ENSMUSG00000092659	0
ENSMUSG00000092660	0
ENSMUSG00000092661	0
ENSMUSG00000092664	0
ENSMUSG00000092666	0
ENSMUSG00000092668	0
ENSMUSG00000092671	0
ENSMUSG00000092673	0
ENSMUSG00000092674	0
ENSMUSG00000092675	0
ENSMUSG00000092677	0
ENSMUSG00000092679	0
ENSMUSG00000092680	1
ENSMUSG00000092683	0
ENSMUSG00000092685	0
ENSMUSG00000092686	0
ENSMUSG00000092687	0
ENSMUSG00000092693	0
ENSMUSG00000092695	0
ENSMUSG00000092696	0
ENSMUSG00000092697	0
ENSMUSG00000092698	0
ENSMUSG00000092701	2
ENSMUSG00000092702	0
ENSMUSG00000092704	0
ENSMUSG00000092705	0
ENSMUSG00000092706	0
ENSMUSG00000092710	0
ENSMUSG00000092713	0
ENSMUSG00000092714	0
ENSMUSG00000092715	0
ENSMUSG00000092718	0
ENSMUSG00000092719	0
ENSMUSG00000092720	0
ENSMUSG00000092723	0
ENSMUSG00000092724	0
ENSMUSG00000092725	0
ENSMUSG00000092727	0
ENSMUSG00000092730	2
ENSMUSG00000092731	0
ENSMUSG00000092732	0
ENSMUSG00000092734	0
ENSMUSG00000092737	0
ENSMUSG00000092738	0
ENSMUSG00000092741	0
ENSMUSG00000092743	0
ENSMUSG00000092745	0
ENSMUSG00000092746	0
ENSMUSG00000092747	0
ENSMUSG00000092748	1
ENSMUSG00000092751	0
ENSMUSG00000092752	0
ENSMUSG00000092753	0
ENSMUSG00000092758	1
ENSMUSG00000092759	0
ENSMUSG00000092760	0
ENSMUSG00000092761	0
ENSMUSG00000092762	0
ENSMUSG00000092763	0
ENSMUSG00000092764	0
ENSMUSG00000092765	0
ENSMUSG00000092767	0
ENSMUSG00000092770	0
ENSMUSG00000092774	0
ENSMUSG00000092776	0
ENSMUSG00000092777	0
ENSMUSG00000092781	0
ENSMUSG00000092784	0
ENSMUSG00000092787	0
ENSMUSG00000092790	0
ENSMUSG00000092792	0
ENSMUSG00000092793	0
ENSMUSG00000092794	0
ENSMUSG00000092795	0
ENSMUSG00000092796	0
ENSMUSG00000092799	0
ENSMUSG00000092802	0
ENSMUSG00000092805	2
ENSMUSG00000092806	0
ENSMUSG00000092807	0
ENSMUSG00000092811	0
ENSMUSG00000092812	0
ENSMUSG00000092813	0
ENSMUSG00000092814	0
ENSMUSG00000092815	0
ENSMUSG00000092816	0
ENSMUSG00000092818	0
ENSMUSG00000092819	2
ENSMUSG00000092821	0
ENSMUSG00000092822	0
ENSMUSG00000092825	0
ENSMUSG00000092826	0
ENSMUSG00000092827	0
ENSMUSG00000092829	0
ENSMUSG00000092830	0
ENSMUSG00000092832	0
ENSMUSG00000092833	0
ENSMUSG00000092834	0
ENSMUSG00000092835	0
ENSMUSG00000092837	63
ENSMUSG00000092838	0
ENSMUSG00000092840	0
ENSMUSG00000092841	0
ENSMUSG00000092842	0
ENSMUSG00000092843	0
ENSMUSG00000092845	0
ENSMUSG00000092847	0
ENSMUSG00000092848	0
ENSMUSG00000092849	0
ENSMUSG00000092850	0
ENSMUSG00000092851	0
ENSMUSG00000092852	0
ENSMUSG00000092853	0
ENSMUSG00000092855	0
ENSMUSG00000092856	0
ENSMUSG00000092862	0
ENSMUSG00000092866	0
ENSMUSG00000092867	0
ENSMUSG00000092868	0
ENSMUSG00000092870	0
ENSMUSG00000092871	0
ENSMUSG00000092875	0
ENSMUSG00000092876	0
ENSMUSG00000092878	0
ENSMUSG00000092879	0
ENSMUSG00000092880	0
ENSMUSG00000092885	0
ENSMUSG00000092887	0
ENSMUSG00000092888	0
ENSMUSG00000092889	0
ENSMUSG00000092891	0
ENSMUSG00000092894	0
ENSMUSG00000092896	0
ENSMUSG00000092897	0
ENSMUSG00000092898	0
ENSMUSG00000092901	0
ENSMUSG00000092903	0
ENSMUSG00000092905	0
ENSMUSG00000092906	0
ENSMUSG00000092907	0
ENSMUSG00000092908	0
ENSMUSG00000092909	0
ENSMUSG00000092912	0
ENSMUSG00000092913	0
ENSMUSG00000092914	0
ENSMUSG00000092915	0
ENSMUSG00000092916	0
ENSMUSG00000092917	0
ENSMUSG00000092918	0
ENSMUSG00000092919	0
ENSMUSG00000092920	32
ENSMUSG00000092921	0
ENSMUSG00000092922	1
ENSMUSG00000092923	0
ENSMUSG00000092928	0
ENSMUSG00000092931	0
ENSMUSG00000092932	0
ENSMUSG00000092934	0
ENSMUSG00000092935	0
ENSMUSG00000092939	0
ENSMUSG00000092948	0
ENSMUSG00000092949	0
ENSMUSG00000092952	0
ENSMUSG00000092953	0
ENSMUSG00000092956	0
ENSMUSG00000092957	0
ENSMUSG00000092958	0
ENSMUSG00000092961	0
ENSMUSG00000092963	0
ENSMUSG00000092965	0
ENSMUSG00000092966	0
ENSMUSG00000092972	0
ENSMUSG00000092973	0
ENSMUSG00000092974	0
ENSMUSG00000092978	0
ENSMUSG00000092979	0
ENSMUSG00000092981	7
ENSMUSG00000092985	0
ENSMUSG00000092986	0
ENSMUSG00000092988	0
ENSMUSG00000092990	0
ENSMUSG00000092994	0
ENSMUSG00000092995	0
ENSMUSG00000092997	0
ENSMUSG00000092998	0
ENSMUSG00000092999	0
ENSMUSG00000093000	0
ENSMUSG00000093002	0
ENSMUSG00000093003	0
ENSMUSG00000093004	0
ENSMUSG00000093005	0
ENSMUSG00000093006	1
ENSMUSG00000093007	0
ENSMUSG00000093009	0
ENSMUSG00000093010	0
ENSMUSG00000093011	0
ENSMUSG00000093013	0
ENSMUSG00000093014	0
ENSMUSG00000093015	0
ENSMUSG00000093017	0
ENSMUSG00000093019	0
ENSMUSG00000093021	0
ENSMUSG00000093023	0
ENSMUSG00000093024	0
ENSMUSG00000093025	0
ENSMUSG00000093026	0
ENSMUSG00000093029	0
ENSMUSG00000093030	0
ENSMUSG00000093031	0
ENSMUSG00000093032	0
ENSMUSG00000093033	0
ENSMUSG00000093034	0
ENSMUSG00000093036	0
ENSMUSG00000093037	0
ENSMUSG00000093039	0
ENSMUSG00000093040	0
ENSMUSG00000093041	0
ENSMUSG00000093042	2
ENSMUSG00000093044	0
ENSMUSG00000093046	0
ENSMUSG00000093051	0
ENSMUSG00000093052	0
ENSMUSG00000093054	0
ENSMUSG00000093056	0
ENSMUSG00000093058	0
ENSMUSG00000093059	0
ENSMUSG00000093060	0
ENSMUSG00000093061	0
ENSMUSG00000093063	0
ENSMUSG00000093064	0
ENSMUSG00000093065	0
ENSMUSG00000093067	0
ENSMUSG00000093070	0
ENSMUSG00000093071	0
ENSMUSG00000093072	0
ENSMUSG00000093073	0
ENSMUSG00000093074	0
ENSMUSG00000093075	0
ENSMUSG00000093076	2
ENSMUSG00000093079	0
ENSMUSG00000093080	0
ENSMUSG00000093081	0
ENSMUSG00000093082	0
ENSMUSG00000093083	0
ENSMUSG00000093085	0
ENSMUSG00000093087	0
ENSMUSG00000093089	0
ENSMUSG00000093090	0
ENSMUSG00000093091	0
ENSMUSG00000093092	0
ENSMUSG00000093093	0
ENSMUSG00000093096	0
ENSMUSG00000093097	0
ENSMUSG00000093100	0
ENSMUSG00000093101	0
ENSMUSG00000093102	0
ENSMUSG00000093105	0
ENSMUSG00000093106	0
ENSMUSG00000093107	0
ENSMUSG00000093108	0
ENSMUSG00000093112	0
ENSMUSG00000093113	0
ENSMUSG00000093114	0
ENSMUSG00000093115	0
ENSMUSG00000093116	0
ENSMUSG00000093117	0
ENSMUSG00000093118	0
ENSMUSG00000093119	0
ENSMUSG00000093120	0
ENSMUSG00000093122	0
ENSMUSG00000093124	0
ENSMUSG00000093125	0
ENSMUSG00000093128	0
ENSMUSG00000093129	0
ENSMUSG00000093132	0
ENSMUSG00000093133	257
ENSMUSG00000093134	0
ENSMUSG00000093137	0
ENSMUSG00000093138	0
ENSMUSG00000093139	0
ENSMUSG00000093140	0
ENSMUSG00000093142	0
ENSMUSG00000093147	0
ENSMUSG00000093148	0
ENSMUSG00000093149	0
ENSMUSG00000093152	0
ENSMUSG00000093153	0
ENSMUSG00000093155	0
ENSMUSG00000093156	0
ENSMUSG00000093157	0
ENSMUSG00000093158	0
ENSMUSG00000093159	0
ENSMUSG00000093160	0
ENSMUSG00000093161	0
ENSMUSG00000093162	0
ENSMUSG00000093163	0
ENSMUSG00000093164	0
ENSMUSG00000093167	0
ENSMUSG00000093168	0
ENSMUSG00000093169	0
ENSMUSG00000093170	0
ENSMUSG00000093172	0
ENSMUSG00000093173	0
ENSMUSG00000093176	0
ENSMUSG00000093178	0
ENSMUSG00000093180	0
ENSMUSG00000093183	0
ENSMUSG00000093184	0
ENSMUSG00000093185	0
ENSMUSG00000093187	0
ENSMUSG00000093189	0
ENSMUSG00000093190	0
ENSMUSG00000093191	0
ENSMUSG00000093192	0
ENSMUSG00000093202	0
ENSMUSG00000093203	0
ENSMUSG00000093206	0
ENSMUSG00000093207	0
ENSMUSG00000093208	0
ENSMUSG00000093211	0
ENSMUSG00000093212	0
ENSMUSG00000093214	0
ENSMUSG00000093215	0
ENSMUSG00000093216	0
ENSMUSG00000093217	0
ENSMUSG00000093218	0
ENSMUSG00000093219	1
